x,y,SNOW_ON_GROUND_LAST_DAY,FRE_PROVINCE_NAME,PROVINCE_CODE,LAST_UPDATED,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MEAN_TEMPERATURE,NORMAL_MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,BRIGHT_SUNSHINE,NORMAL_SNOWFALL,ID,TOTAL_SNOWFALL,DAYS_WITH_VALID_SUNSHINE,MAX_TEMPERATURE,LONGITUDE,ENG_PROVINCE_NAME,NORMAL_SUNSHINE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_VALID_MEAN_TEMP,DAYS_WITH_VALID_MIN_TEMP,NORMAL_PRECIPITATION,LOCAL_DATE,LATITUDE,DAYS_WITH_VALID_PRECIP,DAYS_WITH_VALID_SNOWFALL,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1937,8.403333333333334,,1100040,287.9,124.7,,,705.1937.4,0,,17.8,-122.267,BRITISH COLUMBIA,,30,30,30,,1937-04,49.050,30,30,0,0,20
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1937,12.470967741935484,,1100040,173.7,61.3,,,705.1937.5,0,,30,-122.267,BRITISH COLUMBIA,,31,31,31,,1937-05,49.050,31,31,2.3,-1.1,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1937,16.173333333333332,,1100040,63.4,182.9,,,705.1937.6,0,,31.7,-122.267,BRITISH COLUMBIA,,30,30,30,,1937-06,49.050,30,30,8.6,3.3,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1937,17.18709677419355,,1100040,38.3,8.5,,,705.1937.7,0,,29.4,-122.267,BRITISH COLUMBIA,,31,31,31,,1937-07,49.050,31,31,13.1,5.6,2
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1937,16.358064516129033,,1100040,61.8,78.3,,,705.1937.8,0,,29.4,-122.267,BRITISH COLUMBIA,,31,31,31,,1937-08,49.050,31,31,10.9,3.9,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1937,15.113333333333333,,1100040,95.7,35.5,,,705.1937.9,0,,33.9,-122.267,BRITISH COLUMBIA,,30,30,30,,1937-09,49.050,30,30,9.1,1.7,7
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1937,11.919354838709678,,1100040,188.5,113.3,,,705.1937.10,0,,24.4,-122.267,BRITISH COLUMBIA,,31,31,31,,1937-10,49.050,31,31,0,0,8
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1937,6.6033333333333335,,1100040,341.9,252,,,705.1937.11,39.6,,17.2,-122.267,BRITISH COLUMBIA,,30,30,30,,1937-11,49.050,30,30,0,-4.4,22
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1937,3.5612903225806454,,1100040,447.6,195.3,,,705.1937.12,33.8,,15,-122.267,BRITISH COLUMBIA,,31,31,31,,1937-12,49.050,31,31,0,-12.2,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1938,3.5193548387096776,,1100040,448.9,89.7,,,705.1938.1,2.9,,11.7,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-01,49.050,31,31,0,-6.7,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1938,3.3185185185185184,,1100040,396.4,45.3,,,705.1938.2,0,,19.4,-122.267,BRITISH COLUMBIA,,27,27,28,,1938-02,49.050,28,28,0,-5,10
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1938,6.790322580645161,,1100040,347.5,72.4,,,705.1938.3,0,,18.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-03,49.050,31,31,0,-2.2,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1938,10.073333333333334,,1100040,237.8,112.1,,,705.1938.4,0,,22.8,-122.267,BRITISH COLUMBIA,,30,30,30,,1938-04,49.050,30,30,0,-1.7,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1938,12.509677419354839,,1100040,170.2,51.6,,,705.1938.5,0,,27.8,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-05,49.050,31,31,0,0,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1938,15.36,,1100040,83.5,4.7,,,705.1938.6,0,,31.1,-122.267,BRITISH COLUMBIA,,30,30,30,,1938-06,49.050,30,30,4.3,2.2,2
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1938,17.72258064516129,,1100040,39.7,29.3,,,705.1938.7,0,,36.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-07,49.050,31,31,31.1,3.3,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1938,15.725806451612904,,1100040,72.8,40.7,,,705.1938.8,0,,32.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-08,49.050,31,31,2.3,4.4,6
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1938,16.033333333333335,,1100040,64.5,46.2,,,705.1938.9,0,,33.9,-122.267,BRITISH COLUMBIA,,30,30,30,,1938-09,49.050,30,30,5.5,5,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1938,11.312903225806451,,1100040,207.3,113.1,,,705.1938.10,0,,24.4,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-10,49.050,31,31,0,-2.2,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1938,5.363333333333333,,1100040,379.1,97,,,705.1938.11,0,,14.4,-122.267,BRITISH COLUMBIA,,30,30,30,,1938-11,49.050,30,30,0,-5.6,14
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1938,3.42258064516129,,1100040,451.9,248.7,,,705.1938.12,34.6,,16.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1938-12,49.050,31,31,0,-6.7,19
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1939,4.764516129032258,,1100040,410.3,166.1,,,705.1939.1,0,,12.8,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-01,49.050,31,31,0,-1.7,22
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1939,1.7428571428571429,,1100040,455.2,89.8,,,705.1939.2,8.9,,10.6,-122.267,BRITISH COLUMBIA,,28,28,28,,1939-02,49.050,28,28,0,-10.6,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1939,6.596774193548387,,1100040,353.5,68.5,,,705.1939.3,0,,22.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-03,49.050,31,31,0,-5,14
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1939,10.273333333333333,,1100040,231.8,66.7,,,705.1939.4,0,,26.1,-122.267,BRITISH COLUMBIA,,30,30,30,,1939-04,49.050,30,30,0,-2.2,8
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1939,12.738709677419354,,1100040,167.8,71.6,,,705.1939.5,0,,30.6,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-05,49.050,31,31,4.7,0.6,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1939,13.92,,1100040,123.6,89.4,,,705.1939.6,0,,28.9,-122.267,BRITISH COLUMBIA,,30,30,30,,1939-06,49.050,30,30,1.2,1.7,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1939,16.77741935483871,,1100040,53.2,85.1,,,705.1939.7,0,,31.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-07,49.050,31,31,15.3,3.9,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1939,17.7,,1100040,34.7,13.5,,,705.1939.8,0,,35,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-08,49.050,31,31,25.4,5,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1939,14.606666666666667,,1100040,102.6,19.8,,,705.1939.9,0,,27.2,-122.267,BRITISH COLUMBIA,,30,30,30,,1939-09,49.050,30,30,0.8,1.1,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1939,10.067741935483872,,1100040,245.9,153,,,705.1939.10,0,,22.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-10,49.050,31,31,0,-3.3,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1939,8.583333333333334,,1100040,282.5,153.3,,,705.1939.11,0,,16.7,-122.267,BRITISH COLUMBIA,,30,30,30,,1939-11,49.050,30,30,0,0,17
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1939,7.235483870967742,,1100040,333.7,202.4,,,705.1939.12,0,,18.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1939-12,49.050,31,31,0,-4.4,20
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1940,4.396774193548387,,1100040,421.7,69.9,,,705.1940.1,5.3,,15,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-01,49.050,31,31,0,-11.7,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1940,5.667857142857143,,1100040,345.3,182.9,,,705.1940.2,8.4,,15,-122.267,BRITISH COLUMBIA,,29,28,28,,1940-02,49.050,29,29,0,-5,21
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1940,8.458064516129033,,1100040,295.8,158.2,,,705.1940.3,0,,18.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-03,49.050,31,31,0,-1.7,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1940,11.546666666666667,,1100040,193.6,103.3,,,705.1940.4,0,,26.1,-122.267,BRITISH COLUMBIA,,30,30,30,,1940-04,49.050,30,30,0,1.1,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1940,14.109677419354838,,1100040,120.7,82.7,,,705.1940.5,0,,28.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-05,49.050,31,31,0.1,2.8,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1940,16.006666666666668,,1100040,66.9,22,,,705.1940.6,0,,30,-122.267,BRITISH COLUMBIA,,30,30,30,,1940-06,49.050,30,30,7.1,3.9,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1940,17.203225806451613,,1100040,37.3,47.1,,,705.1940.7,0,,30.6,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-07,49.050,31,31,12.6,2.2,7
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1940,17.70967741935484,,1100040,28.3,31.2,,,705.1940.8,0,,34.4,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-08,49.050,31,31,19.3,5.6,8
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1940,17.25,,1100040,45.6,50.5,,,705.1940.9,0,,32.2,-122.267,BRITISH COLUMBIA,,30,30,30,,1940-09,49.050,30,30,23.1,1.7,8
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1940,12.4,,1100040,174,146.7,,,705.1940.10,0,,23.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-10,49.050,31,31,0.4,-1.7,14
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1940,4.206666666666667,,1100040,413.8,99,,,705.1940.11,0,,12.8,-122.267,BRITISH COLUMBIA,,30,30,30,,1940-11,49.050,30,30,0,-6.1,14
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1940,5.109677419354838,,1100040,399.6,150.6,,,705.1940.12,0,,15.6,-122.267,BRITISH COLUMBIA,,31,31,31,,1940-12,49.050,31,31,0,-5,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1941,5.406451612903226,,1100040,390.4,110.7,,,705.1941.1,0,,13.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-01,49.050,31,31,0,-2.2,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1941,5.95,,1100040,241,85.2,,,705.1941.2,0,,16.1,-122.267,BRITISH COLUMBIA,,21,20,21,,1941-02,49.050,28,28,0,-2.8,10
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1941,9.96774193548387,,1100040,249,58.1,,,705.1941.3,0,,23.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-03,49.050,31,31,0,-2.2,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1941,11.53,,1100040,194.1,48.8,,,705.1941.4,0,,27.2,-122.267,BRITISH COLUMBIA,,30,30,30,,1941-04,49.050,30,30,0,0.6,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1941,13.09032258064516,,1100040,153.7,90.6,,,705.1941.5,0,,28.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-05,49.050,31,31,1.5,2.8,14
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1941,15.796666666666667,,1100040,71.1,59.3,,,705.1941.6,0,,31.7,-122.267,BRITISH COLUMBIA,,30,30,30,,1941-06,49.050,30,30,5,4.4,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1941,19.92258064516129,,1100040,7.5,13.8,,,705.1941.7,0,,37.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-07,49.050,31,31,67.1,7.2,2
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1941,17.809677419354838,,1100040,28.3,105.7,,,705.1941.8,0,,32.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-08,49.050,31,31,22.4,6.1,10
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1941,14.096666666666666,,1100040,117.1,159.7,,,705.1941.9,0,,25,-122.267,BRITISH COLUMBIA,,30,30,30,,1941-09,49.050,30,30,0,3.3,20
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1941,11.287096774193548,,1100040,208.1,139.2,,,705.1941.10,0,,23.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1941-10,49.050,31,31,0,1.1,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1941,7.86,,1100040,304.2,146.4,,,705.1941.11,0,,18.3,-122.267,BRITISH COLUMBIA,,30,30,30,,1941-11,49.050,30,30,0,-2.2,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1941,5.424,,1100040,314.4,154.9,,,705.1941.12,0,,17.8,-122.267,BRITISH COLUMBIA,,31,25,25,,1941-12,49.050,31,31,0,-3.9,17
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1942,3.45,,1100040,436.5,41.9,,,705.1942.1,0,,12.8,-122.267,BRITISH COLUMBIA,,31,30,30,,1942-01,49.050,31,31,0,-9.4,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1942,4.566666666666666,,1100040,362.7,45,,,705.1942.2,0,,12.8,-122.267,BRITISH COLUMBIA,,28,27,27,,1942-02,49.050,28,28,0,-5.6,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1942,7.006451612903226,,1100040,340.8,96.5,,,705.1942.3,0,,21.7,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-03,49.050,31,31,0,-1.7,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1942,10.823333333333334,,1100040,215.3,77.4,,,705.1942.4,0,,23.9,-122.267,BRITISH COLUMBIA,,30,30,30,,1942-04,49.050,30,30,0,0,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1942,13.687096774193549,,1100040,135.4,68.6,,,705.1942.5,0,,27.2,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-05,49.050,31,31,1.7,3.9,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1942,15.87037037037037,,1100040,73.7,152.6,,,705.1942.6,0,,35.6,-122.267,BRITISH COLUMBIA,,28,27,28,,1942-06,49.050,30,30,16.2,5,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1942,19.470967741935485,,1100040,14,52.1,,,705.1942.7,0,,36.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-07,49.050,31,31,59.6,8.9,6
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1942,19.387096774193548,,1100040,15.3,11.4,,,705.1942.8,0,,36.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-08,49.050,31,31,58.3,5,2
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1942,14.973333333333333,,1100040,92.5,26.2,,,705.1942.9,0,,30.6,-122.267,BRITISH COLUMBIA,,30,30,30,,1942-09,49.050,30,30,1.7,2.8,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1942,11.183870967741935,,1100040,211.3,84.1,,,705.1942.10,0,,23.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-10,49.050,31,31,0,0,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1942,5.486666666666666,,1100040,375.4,161.2,,,705.1942.11,0,,15,-122.267,BRITISH COLUMBIA,,30,30,30,,1942-11,49.050,30,30,0,-2.2,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1942,4.167741935483871,,1100040,428.8,180.3,,,705.1942.12,0,,13.9,-122.267,BRITISH COLUMBIA,,31,31,31,,1942-12,49.050,31,31,0,-5,18
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1943,-2.4741935483870967,,1100040,634.7,93.2,,,705.1943.1,57.9,,12.8,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-01,49.050,31,31,0,-18.3,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1943,,,1100040,,105.2,,,705.1943.2,0,,,-122.267,BRITISH COLUMBIA,,0,0,28,,1943-02,49.050,28,28,,-2.8,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1943,5.048387096774194,,1100040,401.5,124.5,,,705.1943.3,0,,15.6,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-03,49.050,31,31,0,-7.2,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1943,10.916666666666666,,1100040,212.5,101.3,,,705.1943.4,0,,25,-122.267,BRITISH COLUMBIA,,30,30,30,,1943-04,49.050,30,30,0,1.7,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1943,11.725806451612904,,1100040,194.5,94.3,,,705.1943.5,0,,23.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-05,49.050,31,31,0,0.6,16
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,6,ABBOTSFORD UPPER SUMAS,1943,14.906666666666666,,1100040,93.6,60.3,,,705.1943.6,0,,27.2,-122.267,BRITISH COLUMBIA,,30,30,30,,1943-06,49.050,30,30,0.8,3.9,8
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,7,ABBOTSFORD UPPER SUMAS,1943,17.425806451612903,,1100040,30.7,59.6,,,705.1943.7,0,,31.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-07,49.050,31,31,12.9,7.8,6
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,8,ABBOTSFORD UPPER SUMAS,1943,16.53548387096774,,1100040,53.2,72.9,,,705.1943.8,0,,30.6,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-08,49.050,31,31,7.8,6.7,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,9,ABBOTSFORD UPPER SUMAS,1943,15.373333333333333,,1100040,84.8,55.1,,,705.1943.9,0,,30.6,-122.267,BRITISH COLUMBIA,,30,30,30,,1943-09,49.050,30,30,6,1.1,4
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,10,ABBOTSFORD UPPER SUMAS,1943,10.696774193548388,,1100040,226.8,138,,,705.1943.10,0,,27.8,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-10,49.050,31,31,0.4,-1.1,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,11,ABBOTSFORD UPPER SUMAS,1943,7.553333333333334,,1100040,313.4,49.6,,,705.1943.11,0,,16.7,-122.267,BRITISH COLUMBIA,,30,30,30,,1943-11,49.050,30,30,0,-1.7,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,12,ABBOTSFORD UPPER SUMAS,1943,3.641935483870968,,1100040,445.1,116.2,,,705.1943.12,0,,13.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1943-12,49.050,31,31,0,-5,9
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,1,ABBOTSFORD UPPER SUMAS,1944,3.732258064516129,,1100040,442.3,92.8,,,705.1944.1,0,,13.3,-122.267,BRITISH COLUMBIA,,31,31,31,,1944-01,49.050,31,31,0,-3.9,15
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,2,ABBOTSFORD UPPER SUMAS,1944,4.23448275862069,,1100040,399.2,87.6,,,705.1944.2,0,,12.2,-122.267,BRITISH COLUMBIA,,29,29,29,,1944-02,49.050,29,29,0,-4.4,11
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,3,ABBOTSFORD UPPER SUMAS,1944,5.1,,1100040,154.8,58.3,,,705.1944.3,0,,13.3,-122.267,BRITISH COLUMBIA,,12,12,13,,1944-03,49.050,31,31,0,-2.8,13
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,4,ABBOTSFORD UPPER SUMAS,1944,9.773333333333333,,1100040,246.8,59.1,,,705.1944.4,0,,25,-122.267,BRITISH COLUMBIA,,30,30,30,,1944-04,49.050,30,30,0,-1.7,12
-122.26666666666667,49.05,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:19,5,ABBOTSFORD UPPER SUMAS,1944,13.238709677419354,,1100040,150.2,61.5,,,705.1944.5,0,,31.1,-122.267,BRITISH COLUMBIA,,31,31,31,,1944-05,49.050,31,31,2.6,2.8,10
